,1-OFF-NO,1-OFF-YES,DCA-NO,DCA-YES
5391,181.21771574508205,180.16064624969778,181.8407160344343,180.16064624969778
5392,180.28630924055037,179.67860987343968,180.9450520975595,179.6786098734397
5393,179.3644166753995,179.1967715606765,180.05625624943107,179.1967715606765
5394,178.4518930188013,178.71513118936014,179.1742497934374,178.71513118936014
5395,177.54859617283154,178.23368863754257,178.29895523069817,178.23368863754263
5396,190.73747638487922,189.2489554078635,192.7854778320117,189.24895540786355
5397,189.75038888328436,188.7648624964128,191.842394287118,188.7648624964128
5398,188.77345377621288,188.2809685711406,190.90658312682726,188.28096857114056
5399,187.80651523587935,187.79727350938225,189.9779605550976,187.79727350938225
5400,186.84942060730612,187.31377718857405,189.0564440583478,187.31377718857405
5401,185.90202032798027,186.83047948625284,188.14195238101655,186.83047948625287
5402,198.3134756982462,197.37226328368297,201.8796565112357,197.37226328368297
5403,197.29069386077407,196.88651046741003,200.90341840126786,196.88651046740998
5404,196.27839618104082,196.40095731551747,199.93469266373214,196.40095731551747
5405,195.27642227722797,195.91560370492536,198.97339291689164,195.91560370492536
5406,194.28461502218371,195.4304495126546,198.01943409831128,195.43044951265458
5407,205.83818985749878,205.4952373294309,210.9357459344934,205.49523732943095
5408,204.78021739066537,205.0078247451576,209.92663839773863,205.0078247451576
5409,203.73305347587348,204.52061250338264,208.92528003417632,204.52061250338264
5410,202.69653331998012,204.03360048061052,207.93158192365095,204.03360048061054
5411,213.31213786242742,213.6178775656852,219.95398489623278,213.6178775656852
5412,212.21947074558696,213.12880535022077,218.91229037172855,213.1288053502208
5413,211.13792935867053,212.63993415528867,217.8785786746211,212.63993415528864
5414,220.73583173340967,221.74018401302197,228.93461019895375,221.74018401302197
5415,219.60895835773357,221.2494523031632,227.86060845656343,221.24945230316317
5416,228.10977662833923,229.86215669201573,237.8778566739347,229.86215669201576
5417,141.89975138884637,138.11242327770665,135.1692952716886,138.11242327770663
5418,141.15179678230697,137.6391594417421,134.4463013903648,137.6391594417421
5419,140.41167377471453,137.1660900104434,133.72890522147122,137.1660900104434
5420,139.67926000334222,136.69321486405047,133.01704200605644,136.69321486405047
5421,138.95443564135442,136.22053388290158,132.31064798024494,136.22053388290155
5422,138.23708333245193,135.74804694743318,131.60966035619742,135.74804694743315
5423,137.52708812752786,135.27575393817995,130.91401730350714,135.27575393817997
5424,136.82433742326273,134.80365473577464,130.22365793101923,134.80365473577464
