,Date,Price,Open,High,Low,Vol.,Change %
256,2020-09-12,185.99,185.99,185.99,185.99,,
257,2020-09-13,186.505,186.505,186.505,186.505,,
258,2020-09-14,187.02,187.02,187.02,187.02,,1.11%
259,2020-09-15,188.44,188.44,188.44,188.44,,0.76%
260,2020-09-16,188.44,188.44,188.44,188.44,,0.00%
261,2020-09-17,187.22,187.22,187.22,187.22,,-0.65%
262,2020-09-18,185.19,185.19,185.19,185.19,,-1.08%
263,2020-09-19,184.73,184.73,184.73,184.73,,
264,2020-09-20,184.27,184.27,184.27,184.27,,
265,2020-09-21,183.81,183.81,183.81,183.81,,-0.75%
266,2020-09-22,185.66,185.66,185.66,185.66,,1.01%
267,2020-09-23,183.0,183.0,183.0,183.0,,-1.43%
268,2020-09-24,183.3,183.3,183.3,183.3,,0.16%
269,2020-09-25,184.56,184.56,184.56,184.56,,
270,2020-09-26,185.82,185.82,185.82,185.82,,
271,2020-09-27,187.08,187.08,187.08,187.08,,
272,2020-09-28,188.34,188.34,188.34,188.34,,2.75%
273,2020-09-29,186.74,186.74,186.74,186.74,,-0.85%
274,2020-09-30,187.43,187.43,187.43,187.43,,0.37%
275,2020-10-01,188.14,188.14,188.14,188.14,,0.38%
276,2020-10-02,187.08,187.08,187.08,187.08,,-0.56%
277,2020-10-03,187.81333333333333,187.81333333333333,187.81333333333333,187.81333333333333,,
278,2020-10-04,188.54666666666668,188.54666666666668,188.54666666666668,188.54666666666668,,
279,2020-10-05,189.28,189.28,189.28,189.28,,1.18%
280,2020-10-06,187.66,187.66,187.66,187.66,,-0.86%
281,2020-10-07,190.25,190.25,190.25,190.25,,1.38%
282,2020-10-08,191.73,191.73,191.73,191.73,,0.78%
283,2020-10-09,192.29,192.29,192.29,192.29,,0.29%
284,2020-10-10,193.15,193.15,193.15,193.15,,
285,2020-10-11,194.01,194.01,194.01,194.01,,
286,2020-10-12,194.87,194.87,194.87,194.87,,1.34%
287,2020-10-13,194.92,194.92,194.92,194.92,,0.03%
288,2020-10-14,193.65,193.65,193.65,193.65,,-0.65%
289,2020-10-15,193.25,193.25,193.25,193.25,,-0.21%
290,2020-10-16,193.42,193.42,193.42,193.42,,0.09%
291,2020-10-17,192.42666666666665,192.42666666666665,192.42666666666665,192.42666666666665,,
292,2020-10-18,191.43333333333334,191.43333333333334,191.43333333333334,191.43333333333334,,
293,2020-10-19,190.44,190.44,190.44,190.44,,-1.54%
294,2020-10-20,190.26,190.26,190.26,190.26,,-0.09%
295,2020-10-21,189.19,189.19,189.19,189.19,,-0.56%
296,2020-10-22,190.2,190.2,190.2,190.2,,0.53%
297,2020-10-23,190.82,190.82,190.82,190.82,,0.33%
298,2020-10-24,189.85,189.85,189.85,189.85,,
299,2020-10-25,188.88,188.88,188.88,188.88,,
