,Date,Price,Open,High,Low,Vol.,Change %
187,2020-07-05,83.38333333333334,83.67,83.68333333333334,83.24666666666667,,
188,2020-07-06,83.39,83.73,83.73,83.19,0.84K,0.02%
189,2020-07-07,82.75,83.38,83.38,82.69,1.44K,-0.76%
190,2020-07-08,83.04,82.57,83.39,82.57,0.66K,0.34%
191,2020-07-09,82.88,82.75,82.77,82.71,2.74K,-0.19%
192,2020-07-10,82.81,83.01,83.15,82.68,0.11K,-0.08%
193,2020-07-11,82.87666666666667,82.95333333333333,83.18333333333334,82.73,,
194,2020-07-12,82.94333333333334,82.89666666666668,83.21666666666667,82.78,,
195,2020-07-13,83.01,82.84,83.25,82.83,1.26K,0.24%
196,2020-07-14,83.58,83.29,83.72,83.22,3.87K,0.69%
197,2020-07-15,83.37,83.66,83.67,83.22,6.04K,-0.25%
198,2020-07-16,83.61,83.58,83.87,83.58,0.82K,0.29%
199,2020-07-17,84.17,83.99,84.34,83.97,2.29K,0.66%
200,2020-07-18,83.97333333333333,84.03666666666666,84.27,83.80666666666667,,
201,2020-07-19,83.77666666666667,84.08333333333333,84.2,83.64333333333333,,
202,2020-07-20,83.58,84.13,84.13,83.48,1.13K,-0.70%
203,2020-07-21,83.46,83.47,83.64,83.32,1.28K,-0.15%
204,2020-07-22,83.64,83.84,83.99,83.68,0.17K,0.22%
205,2020-07-23,83.6,83.66,83.96,83.63,0.98K,-0.05%
206,2020-07-24,83.37,84.19,84.19,83.21,0.12K,-0.28%
207,2020-07-25,83.27,83.86333333333333,83.97,83.12666666666667,,
208,2020-07-26,83.17,83.53666666666666,83.75,83.04333333333332,,
209,2020-07-27,83.07,83.21,83.53,82.96,0.28K,-0.35%
210,2020-07-28,82.63,83.51,83.51,82.51,0.26K,-0.54%
211,2020-07-29,82.5,82.51,82.57,82.29,7.23K,-0.16%
212,2020-07-30,82.28,82.77,82.77,82.16,2.17K,-0.26%
213,2020-07-31,81.66,81.74,82.03,81.29,0.36K,-0.75%
214,2020-08-01,81.80666666666666,81.83,82.12333333333333,81.49333333333334,,
215,2020-08-02,81.95333333333333,81.92,82.21666666666667,81.69666666666667,,
216,2020-08-03,82.1,82.01,82.31,81.9,1.43K,0.53%
